127.0.0.1 - - [02/Oct/2018:12:16:36 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:16:39 +0530] "GET /blogmiddleware/ HTTP/1.1" 200 57
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:16:55 +0530] "GET /blogFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:16:56 +0530] "GET /blogFrontend/accets/js/routing.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:16:56 +0530] "GET /blogFrontend/accets/css/bootstrap-css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:16:56 +0530] "GET /blogFrontend/accets/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:16:57 +0530] "GET /blogFrontend/accets/controller/addBlog.js HTTP/1.1" 200 2451
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:16:58 +0530] "GET /blogFrontend/sign-in.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:17:49 +0530] "GET /blogFrontend/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:17:52 +0530] "GET /blogFrontend/accets/js/routing.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:17:52 +0530] "GET /blogFrontend/accets/css/bootstrap-css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:17:52 +0530] "GET /blogFrontend/accets/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:17:52 +0530] "GET /blogFrontend/accets/controller/addBlog.js HTTP/1.1" 200 2451
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:17:56 +0530] "GET /blogFrontend/sign-in.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:17:59 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:18:14 +0530] "POST /blogmiddleware/sign-in HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:18:17 +0530] "GET /blogFrontend/addBlog.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:19:11 +0530] "POST /blogmiddleware/createBlog HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:19:36 +0530] "GET /blogFrontend/ShowAllBlog.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:19:37 +0530] "GET /blogmiddleware/getApproveBlog HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:19:42 +0530] "GET /blogFrontend/BlogsWaitingForApproval.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:19:43 +0530] "GET /blogFrontend/... HTTP/1.1" 404 1094
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:19:43 +0530] "GET /blogmiddleware/getNotApproveBlog HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:20:08 +0530] "POST /blogmiddleware/sign-in HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:20:11 +0530] "GET /blogFrontend/... HTTP/1.1" 404 1094
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:20:12 +0530] "GET /blogmiddleware/getNotApproveBlog HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:19 +0530] "GET /blogFrontend/ HTTP/1.1" 200 4295
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:19 +0530] "GET /blogFrontend/accets/css/bootstrap-css/bootstrap.min.css HTTP/1.1" 200 144877
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:19 +0530] "GET /blogFrontend/accets/js/angular.js HTTP/1.1" 200 1289501
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:19 +0530] "GET /blogFrontend/accets/js/jquery.js HTTP/1.1" 200 271751
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:19 +0530] "GET /blogFrontend/accets/js/routing.js HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:19 +0530] "GET /blogFrontend/accets/js/angular-route.js HTTP/1.1" 200 44932
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:19 +0530] "GET /blogFrontend/accets/controller/registerCtrl.js HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:19 +0530] "GET /blogFrontend/accets/controller/addBlog.js HTTP/1.1" 200 2451
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:19 +0530] "GET /blogFrontend/accets/js/angular-cookies.js HTTP/1.1" 200 9998
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:19 +0530] "GET /blogFrontend/accets/controller/userValidation.js HTTP/1.1" 200 789
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:20 +0530] "GET /blogFrontend/accets/controller/addJob.js HTTP/1.1" 200 792
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:20 +0530] "GET /blogFrontend/ HTTP/1.1" 200 4295
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:20 +0530] "GET /blogFrontend/BlogsWaitingForApproval.html HTTP/1.1" 200 513
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:20 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:20 +0530] "GET /blogFrontend/... HTTP/1.1" 404 1094
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:20 +0530] "GET /blogmiddleware/getNotApproveBlog HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:26 +0530] "GET /blogmiddleware/getBlog/952 HTTP/1.1" 200 232
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:43 +0530] "POST /blogmiddleware/sign-in HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:52 +0530] "GET /blogFrontend/... HTTP/1.1" 404 1094
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:52 +0530] "GET /blogmiddleware/getNotApproveBlog HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:58 +0530] "GET /blogmiddleware/getBlog/952 HTTP/1.1" 200 232
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:21:59 +0530] "GET /blogFrontend/BlogDetail.html HTTP/1.1" 200 619
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:22:10 +0530] "PUT /blogmiddleware/approveBlog HTTP/1.1" 200 231
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:22:10 +0530] "GET /blogFrontend/... HTTP/1.1" 404 1094
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:22:10 +0530] "GET /blogmiddleware/getNotApproveBlog HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:32:42 +0530] "POST /blogmiddleware/sign-in HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:33:11 +0530] "GET /blogFrontend/accets/css/bootstrap-css/bootstrap.min.css.map HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:33:25 +0530] "POST /blogmiddleware/createBlog HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:33:56 +0530] "POST /blogmiddleware/sign-in HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:34:02 +0530] "GET /blogFrontend/... HTTP/1.1" 404 1094
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:34:02 +0530] "GET /blogmiddleware/getNotApproveBlog HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:34:52 +0530] "GET /blogFrontend/ HTTP/1.1" 200 4295
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:34:52 +0530] "GET /blogFrontend/accets/js/angular.js HTTP/1.1" 200 1289501
0:0:0:0:0:0:0:1 - - [02/Oct/2018:12:34:52 +0530] "GET /blogFrontend/accets/js/routing.js HTTP/1.1" 200 905
